id,program_id,institution_id,category_id,title,slug,short_description,description,price,duration_weeks,difficulty,thumbnail_url,preview_video_url,language,is_published,order_index,created_at,updated_at,deleted_at
551,,87,762,Power BI: Create analytics reports,power-bi-create-analytics-reports,Power BI: Create analytics reports,,0,1,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/a56bb094-a5e2-459d-a6ba-cbf8c00cb262-82379a3a16f1.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
552,,128,1,Monetary and Financial Statistics,monetary-and-financial-statistics,Monetary and Financial Statistics,,0,5,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/e628c243-9901-4538-94bc-284d7b737748-cda707dc030d.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
553,,51,993,Statistical Inference and Modeling for High-throughput Experiments,statistical-inference-and-modeling-for-highthroughput-experiments,Statistical Inference and Modeling for High-throughput Experiments,,0,4,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/3b678477-c397-4840-808e-57e58b8758f1-544e05250e2c.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
554,,136,1092,Let’s Get Emotional:  Emotions & Emotional Intelligence!,lets-get-emotional-emotions-emotional-intelligence,Let’s Get Emotional:  Emotions & Emotional Intelligence!,,0,5,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/48c3d5b2-152e-4870-b017-bfe1d9eed461-160392fd3fba.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
555,,34,1065,Solar Energy: Photovoltaic (PV) Systems,solar-energy-photovoltaic-pv-systems,Solar Energy: Photovoltaic (PV) Systems,,0,12,advanced,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/e6fd007e-0bff-4138-8789-01ee2cfbeb66-d36f6aa2a2b7.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
556,,45,976,Mathematical and Computational Methods,mathematical-and-computational-methods,Mathematical and Computational Methods,,0,20,advanced,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/5abee81a-e13e-46a5-9123-0c63280194a6-d4bce2d91aeb.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
557,,70,218,Becoming a People Manager: Taking Charge with Care,becoming-a-people-manager-taking-charge-with-care,Becoming a People Manager: Taking Charge with Care,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/f0c88aee-00eb-4130-b83d-d888c80e0889-89e4d189fb39.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
558,,158,1055,Unmanned Aerial Systems (UAS): Fundamentals,unmanned-aerial-systems-uas-fundamentals,Unmanned Aerial Systems (UAS): Fundamentals,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/358335f2-b350-41ad-bb95-c01bc0bdd91e-3b0a73c0f32c.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
559,,37,803,Introduction à l'Analyse du Cycle de Vie - de la pensée à la pratique,introduction-lanalyse-du-cycle-de-vie-de-la-pense-la-pratique,Introduction à l'Analyse du Cycle de Vie - de la pensée à la pratique,,0,7,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/c8f35755-28c4-4836-b4bf-07f0ac891307-18687aecaa03.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
560,,82,724,Circuits and Electronics 3: Applications,circuits-and-electronics-3-applications,Circuits and Electronics 3: Applications,,0,7,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/aca3d8f7-8907-474c-9a62-58cca8c6254f-b9bf6f5f5ae8.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
561,,55,355,Operating Systems and Security,operating-systems-and-security,Operating Systems and Security,,0,7,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/7f08e72a-2a5c-4d51-aad1-28e8048167eb-38d00266f6cc.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
562,,129,505,"Secure Software Development: Requirements, Design, and Reuse",secure-software-development-requirements-design-and-reuse,"Secure Software Development: Requirements, Design, and Reuse",,0,7,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/8ab53c78-aaff-42b6-b135-ea8d082409d8-98e8331e33cb.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
563,,55,433,"Introduction to Containers, Kubernetes and OpenShift",introduction-to-containers-kubernetes-and-openshift,"Introduction to Containers, Kubernetes and OpenShift",,0,5,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/45e714ff-881f-4f74-85c3-b2e63e2df20b-eaf3a21929b8.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
564,,31,974,"Strategic Storytelling: Elevate Presentations, Pitches, and Team Meetings",strategic-storytelling-elevate-presentations-pitches-and-team-meetings,"Strategic Storytelling: Elevate Presentations, Pitches, and Team Meetings",,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/afbd2958-f9ae-4cb5-88f0-1d3dc18afc8f-e34749437a74.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
565,,120,764,Energía eléctrica: conceptos y principios básicos,energa-elctrica-conceptos-y-principios-bsicos,Energía eléctrica: conceptos y principios básicos,,0,7,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/da86cb0e-276a-47b1-89fb-cc025498c0e1-aaebca7ed18b.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
566,,132,657,Computer Graphics,computer-graphics,Computer Graphics,,0,6,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/f6bc9b9c-e03f-4cde-b09d-bddd82dca299-9575e06fb3ff.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
567,,120,993,Introducción a Ciencias de Datos y Estadística Básica para Negocios,introduccin-a-ciencias-de-datos-y-estadstica-bsica-para-negocios,Introducción a Ciencias de Datos y Estadística Básica para Negocios,,0,4,advanced,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/03e4cbd7-1cba-4f00-81a9-4e133f91a71c-32afbf5581c5.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
568,,1,993,Intro Course: Spreadsheets and Statistics,intro-course-spreadsheets-and-statistics,Intro Course: Spreadsheets and Statistics,,0,1,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/57fa2201-b1e7-4919-bb47-db70f18d00ae-3681d99ca932.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
569,,120,194,Marketing digital y sus análisis basado en datos,marketing-digital-y-sus-anlisis-basado-en-datos,Marketing digital y sus análisis basado en datos,,0,4,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/78bdd02d-aaa0-41ec-9bbf-4a15ad31c746-8bc0a5c88f6e.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
570,,128,698,"Financial Programming and Policies, Part 2: Program Design",financial-programming-and-policies-part-2-program-design,"Financial Programming and Policies, Part 2: Program Design",,0,12,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/83299a57-879b-42df-952e-ad5bb1ce5fb9-5abbcfbb538c.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
571,,108,1085,Understanding Poverty and Inequality,understanding-poverty-and-inequality,Understanding Poverty and Inequality,,0,6,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/7c6cf108-a32b-4f25-911b-e5693988abe2-4bbb0429b101.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
572,,128,675,"Programmation et Politiques Financières, Première Partie: Analyse des Comptes Macroéconomiques",programmation-et-politiques-financires-premire-partie-analyse-des-comptes-macroconomiques,"Programmation et Politiques Financières, Première Partie: Analyse des Comptes Macroéconomiques",,0,6,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/06a816fe-5a12-424c-84e3-d5c8f1a93641-3d056ed6b855.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
573,,87,762,Building Applications: Get started,building-applications-get-started,Building Applications: Get started,,0,1,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/357f6fbe-f465-4c17-9246-e9cee703491f-befae37b30f9.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
574,,88,1,Personal Financial Management,personal-financial-management,Personal Financial Management,,0,2,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/66f9f903-ad3c-4acc-9b5c-ca49e8c082c8-64c5dfbb2bd3.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
575,,130,178,"Sustainability Fundamentals: Concepts, Policy, and Navigating Transitions",sustainability-fundamentals-concepts-policy-and-navigating-transitions,"Sustainability Fundamentals: Concepts, Policy, and Navigating Transitions",,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/8a171358-cba1-4784-ab37-fc72fe5bdfba-f0a653663ca6.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
576,,145,1,Just Reading and Writing in English | 生活英语读写,just-reading-and-writing-in-english-,Just Reading and Writing in English | 生活英语读写,,0,16,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/29f88cf2-f99b-4132-9aad-83f9a821a372-09a6b49b31ec.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
577,,25,1076,Teaching & Learning in the Diverse Classroom,teaching-learning-in-the-diverse-classroom,Teaching & Learning in the Diverse Classroom,,0,5,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/6db2bc23-7c72-42bc-88b2-de11bc0f806a-33bd0c5b5c5a.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
578,,11,192,Analytics for Decision Making,analytics-for-decision-making,Analytics for Decision Making,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/00169f68-ff4b-4621-a741-25ba70c98482-8830883d1f86.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
579,,130,886,Intercultural Communications in the Workplace,intercultural-communications-in-the-workplace,Intercultural Communications in the Workplace,,0,12,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/a645fbab-5570-440d-a21e-4c69d16ea706-eccf4bf89c5f.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
580,,177,215,Leveraging Your Leadership Self: Personal Identity and Behavioral Empathy,leveraging-your-leadership-self-personal-identity-and-behavioral-empathy,Leveraging Your Leadership Self: Personal Identity and Behavioral Empathy,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/44ca510a-79ce-4ca7-8e87-ee16cced986f-13cb22cc73d3.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
581,,114,745,Thermodynamics and Phase Equilibria,thermodynamics-and-phase-equilibria,Thermodynamics and Phase Equilibria,,0,16,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/d785113b-c394-4771-9a88-6977d946856a-531f210a73d0.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
582,,125,1,"Data Structures & Algorithms III: AVL and 2-4 Trees, Divide and Conquer Algorithms",data-structures-algorithms-iii-avl-and-24-trees-divide-and-conquer-algorithms,"Data Structures & Algorithms III: AVL and 2-4 Trees, Divide and Conquer Algorithms",,0,5,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/8b38cf01-e5fb-4e07-8d1e-eedcb37ae558-c7d51e17f6b0.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
583,,125,421,Introduction to Object-Oriented Programming with Java II: Object-Oriented Programming and Algorithms,introduction-to-objectoriented-programming-with-java-ii-objectoriented-programming-and-algorithms,Introduction to Object-Oriented Programming with Java II: Object-Oriented Programming and Algorithms,,0,6,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/77bc2265-a00f-4e86-a499-77c57dd820b0-dc5f4e6bd78f.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
584,,129,393,Git for Distributed Software Development,git-for-distributed-software-development,Git for Distributed Software Development,,0,16,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/96525c48-5fbf-4729-bccd-75cbd5995a0c-6c14d18761c3.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
585,,129,436,Open Source Software Development: Linux for Developers,open-source-software-development-linux-for-developers,Open Source Software Development: Linux for Developers,,0,16,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/215f9db9-9591-49e6-a227-8bf293ba4b7b-77ad75375cc6.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
586,,35,54,BioStatistics,biostatistics,BioStatistics,,0,8,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/b10453db-1fdb-45e1-95ea-69cb84152b98-9a550defd099.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
587,,136,763,Project Delivery Methods and Contracts in Construction Management,project-delivery-methods-and-contracts-in-construction-management,Project Delivery Methods and Contracts in Construction Management,,0,4,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/bc1b41be-16e3-4b3c-8194-be0596255f74-1df07cfa1fe1.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
588,,5,1092,Qualitative Research in Psychology,qualitative-research-in-psychology,Qualitative Research in Psychology,,0,8,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/89a3d8dd-0fbc-47d6-b8e6-958e6dfabb38-7d95a0a5d46b.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
589,,145,989,"Plato, Socrates, and the Birth of Western Philosophy | 西方哲学精神探源",plato-socrates-and-the-birth-of-western-philosophy-,"Plato, Socrates, and the Birth of Western Philosophy | 西方哲学精神探源",,0,16,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/89aac18c-9508-4517-8b68-84fd9aee8c18-e162b7a73b9c.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
590,,1,585,Intro Course: Data Storytelling,intro-course-data-storytelling,Intro Course: Data Storytelling,,0,1,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/5e771e86-f6d5-419b-976c-bf88816bb371-92942160fcff.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
591,,65,783,Lean Six Sigma Program and Project Management,lean-six-sigma-program-and-project-management,Lean Six Sigma Program and Project Management,,0,3,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/47f9ae3e-864d-404f-b47e-c3b49ac1edc0-696bf5e3164a.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
592,,31,178,AI Technology for Marketing Optimization,ai-technology-for-marketing-optimization,AI Technology for Marketing Optimization,,0,3,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/35c307d9-ec79-4ec2-ac82-fd7a282b6d2d-86eea72ec51c.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
593,,60,194,Digital Marketing Strategy,digital-marketing-strategy,Digital Marketing Strategy,,0,6,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/c88e2620-8cc7-4576-b44e-06a9c79cf9b3-e77bbad8b781.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
594,,4,300,AWS Solutions Architect - From Design to Implementation,aws-solutions-architect-from-design-to-implementation,AWS Solutions Architect - From Design to Implementation,,0,4,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/7ebd8ff3-6f9d-430d-8dd1-c97bc9926ff2-7227cb276aa4.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
595,,128,197,VITARA - Audit,vitara-audit,VITARA - Audit,,0,1,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/1cf3d411-6963-42bd-8488-35c36665950d-5939a222582d.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
596,,41,1067,Beyond Systems Thinking,beyond-systems-thinking,Beyond Systems Thinking,,0,6,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/75d7310c-9288-4811-8c55-e085ea00ce28-6ee7f9068cbf.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
597,,154,1036,Sustainability in Architecture: An Interdisciplinary Introduction,sustainability-in-architecture-an-interdisciplinary-introduction,Sustainability in Architecture: An Interdisciplinary Introduction,,0,4,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/aaf55a03-04f1-40f9-bb56-e92a9d66f2df-a5dd7be83bfc.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
598,,72,1067,Wargaming and Strategy,wargaming-and-strategy,Wargaming and Strategy,,0,3,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/edc0b58d-019c-4d94-aed2-1c55d6cfb070-5f43f23f6396.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
599,,55,762,Mastering Generative AI: LLM Architecture & Data Preparation,mastering-generative-ai-llm-architecture-data-preparation,Mastering Generative AI: LLM Architecture & Data Preparation,,0,2,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/b7c3e08e-e260-4421-b0d2-2c8c9c32bbe6-60f76e64ef15.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
600,,145,976,有限元分析与应用 | Finite Element Method (FEM) Analysis and Applications,#NAME?,有限元分析与应用 | Finite Element Method (FEM) Analysis and Applications,,0,20,advanced,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/404dd988-7bfa-413f-b007-2bef99bbe39b-d2a236104798.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
601,,53,205,La gestion des ressources humaines,la-gestion-des-ressources-humaines,La gestion des ressources humaines,,0,7,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/47bdb468-3d51-42c2-b11a-85267dd854e6-1fd7766161c1.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
602,,75,652,Introduction to Illustrator,introduction-to-illustrator,Introduction to Illustrator,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/e4ef6680-1128-4c26-95a0-56826921a20b-16ebe6c239eb.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
603,,34,1036,Sustainable Building with Timber,sustainable-building-with-timber,Sustainable Building with Timber,,0,7,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/9b46f7bb-a8ca-4dbd-87db-989ec2af7306-f6e3b7050644.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
604,,51,962,The Return of China,the-return-of-china,The Return of China,,0,6,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/0406ba0d-fdb1-4b52-ba0d-406c7c3678f3-052c0082db6e.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
605,,160,342,How to Code: Complex Data,how-to-code-complex-data,How to Code: Complex Data,,0,6,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/c2a2d51b-4841-46aa-b149-e7d1a64b6298-47cd7c0a9390.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
606,,134,1030,Advanced Cardiac Imaging: Cardiac Computed Tomography (CT),advanced-cardiac-imaging-cardiac-computed-tomography-ct,Advanced Cardiac Imaging: Cardiac Computed Tomography (CT),,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/354ac53b-bb0c-48dc-867f-d07874e2bb6f-d5057f385e03.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
607,,158,850,Introduction to Social Work,introduction-to-social-work,Introduction to Social Work,,0,6,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/d33ddfa0-42d5-4e46-83a8-61a19c130c05-ad617f059dfc.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
608,,136,763,Field Operations and Administrative Tools in Construction Management,field-operations-and-administrative-tools-in-construction-management,Field Operations and Administrative Tools in Construction Management,,0,4,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/37bff1b3-f595-4030-8fd8-38cc8b283e27-6b376b1b79d1.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
609,,129,450,Foundations of RISC-V Assembly Programming,foundations-of-riscv-assembly-programming,Foundations of RISC-V Assembly Programming,,0,7,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/587b8745-b6e3-4ce6-af72-1330912c9111-35bf4d29b47e.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
610,,175,961,"Hollywood: History, Industry, Art",hollywood-history-industry-art,"Hollywood: History, Industry, Art",,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/f1a02084-6bf9-4242-bfdf-d6be7dc81501-4876b86f11b9.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
611,,158,1,Teaching and Learning in the Era of AI,teaching-and-learning-in-the-era-of-ai,Teaching and Learning in the Era of AI,,0,3,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/98f208d7-920b-4d55-9fa7-37c3cd8dbc81-2b698f9a462a.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
612,,55,1,Models and Platforms for Generative AI,models-and-platforms-for-generative-ai,Models and Platforms for Generative AI,,0,3,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/a2ae5d2b-18c8-4569-8c96-03ac1b152909-db495a516787.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
613,,31,1027,"Innovate & Regulate: Drug Research, Costs, Clinical Trials & Approval",innovate-regulate-drug-research-costs-clinical-trials-approval,"Innovate & Regulate: Drug Research, Costs, Clinical Trials & Approval",,0,5,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/3b426ab9-93ad-467d-a91e-4d21dd3544c4-2ffb97ce8e63.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
614,,73,65,Existential Well-being Counseling: A Person-centered Experiential Approach,existential-wellbeing-counseling-a-personcentered-experiential-approach,Existential Well-being Counseling: A Person-centered Experiential Approach,,0,12,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/e7b4ba89-e03d-4b47-87fb-b6695a1cc678-b52a66839d0d.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
615,,27,1059,Introduction to Environmental Science,introduction-to-environmental-science,Introduction to Environmental Science,,0,4,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/3c52c96f-5e33-4435-88f4-c6ae8bf4fe1f-000d3fce1d8e.jpg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
616,,118,205,A strategic approach to talent management,a-strategic-approach-to-talent-management,A strategic approach to talent management,,0,2,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/31bfcc3d-7a8a-47f8-868e-f16c5d1f0ac0-229bf7db38a8.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
617,,154,1035,Physics Fundamentals: Mechanics,physics-fundamentals-mechanics,Physics Fundamentals: Mechanics,,0,6,beginner,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/9602a801-f873-4c6b-b3cd-51eb9d5eb1f7-4c27965ee3b1.jpeg",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
618,,108,809,Mining and Materials for Sustainable Development Transformations,mining-and-materials-for-sustainable-development-transformations,Mining and Materials for Sustainable Development Transformations,,0,8,intermediate,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/course/image/448cd3c7-d2db-4ad8-9185-f08557f648ce-b6734e605e7f.png",,id,1,0,2026-05-15 09:00:00,2026-05-15 09:00:00,
