id,institution_id,category_id,title,slug,type,description,price,thumbnail_url,is_published,created_at,updated_at
327,119,1,Realizing Biotech Innovation — A Business Guide for Scientists,realizing-biotech-innovation-a-business-guide-for-scientists,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/6df9d63f-78cf-48e7-9d10-ddd647e4d1d4-f19705b6b4a4.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
328,155,1,Modeling and Simulation of Multibody Systems,modeling-and-simulation-of-multibody-systems,professional_certificate,2 courses - 7 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/8df63bf3-0de5-4ae7-abb5-2796451ae763-d4aac21960da.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
329,179,1,Crop Production and Soil Management,crop-production-and-soil-management,professional_certificate,2 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/931f9ef3-4774-40b2-a8ab-9a42b6d1fa85-7366edcb7844.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
330,137,1,Public Library Management,public-library-management,professional_certificate,8 courses - 8 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/deac813a-2b28-4482-9f85-afcb2a8e0c93-0d95f2658163.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
331,120,1,Innovation & Entrepreneurship,innovation-entrepreneurship,micromasters,6 courses - 7 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/b14d2cd7-b01e-4705-a214-b1b394fdace4-ccceb8b3a9fd.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
332,152,1,Comunicación estratégica para negocios digitales,comunicacin-estratgica-para-negocios-digitales,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/d36c6584-ee92-4e61-be62-af148d7aa9fd-230c571926fc.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
333,8,1,Advanced Embedded Systems on Arm,advanced-embedded-systems-on-arm,professional_certificate,2 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/1a3184ef-cec0-4c13-9739-80cda1f041a5-5e47e8ca0303.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
334,136,1,Artificial Intelligence in Government Procurement,artificial-intelligence-in-government-procurement,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/db7e8603-db1b-40e1-b73f-c982209b13a9-523601461afd.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
335,65,1,CPSP - Certified Professional in Sourcing and Procurement,cpsp-certified-professional-in-sourcing-and-procurement,professional_certificate,4 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/96216ac8-de1e-408e-93e0-c5aa01e5656a-c20b8d4b31ca.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
336,158,1,Fundamentals of Geospatial Science,fundamentals-of-geospatial-science,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/62011cba-53e1-4551-b185-238b37d25277-b1f77ed4acf2.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
337,96,1,Introduction to Cloud Computing,introduction-to-cloud-computing,professional_certificate,8 courses - 8 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/4993552c-1603-4e25-ab13-634b8b201b95-93639595c2a1.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
338,96,1,Machine Learning Operations,machine-learning-operations,professional_certificate,4 courses - 5 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/4ae64d42-d6b0-4a06-a254-b3b34610c866-773a41908ed1.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
339,1,1,Comparative Effectiveness Research Training and Instruction (CERTaIN),comparative-effectiveness-research-training-and-instruction-certain,professional_certificate,5 courses - 7 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/63077050-309b-44cd-9f9c-30c71120a9ac-d32b1c637aac.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
340,165,1,Bayesian Statistics Using R,bayesian-statistics-using-r,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/31e91a38-8fe3-4fad-b1c9-4698453a235a-37f297703afe.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
341,27,1,Retail and Omnichannel Management,retail-and-omnichannel-management,professional_certificate,2 courses - 8 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/95756ff4-8bc3-48ac-a927-63b01f1c15ae-dd27337a8642.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
342,64,1,Compliance Foundations,compliance-foundations,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/bef08837-072d-44c6-a8c6-684664b8fea0-9c656cbb3606.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
343,125,1,"Statistics, Confidence Intervals and Hypothesis Tests",statistics-confidence-intervals-and-hypothesis-tests,professional_certificate,2 courses - 8 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/7f21a350-fa0c-41f9-9d48-55be03116300-ec6c41138ab1.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
344,170,1,Environmental Management for Sustainability,environmental-management-for-sustainability,professional_certificate,4 courses - 5 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/f0a5d627-4c01-4084-8e82-e9b759260179-c3123c7f8687.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
345,162,1,JavaScript for Beginners,javascript-for-beginners,professional_certificate,4 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/104748a7-e8be-42c2-b3a8-5289afaf9e51-c85ed06c5b2c.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
346,11,1,Executive Leadership,executive-leadership,professional_certificate,2 courses - 8 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/cd1c3f73-c425-4dd5-aa2c-673880a1a6a8-15ffc3a7b2d5.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
347,49,1,Solar Energy in Hot Desert Climates,solar-energy-in-hot-desert-climates,professional_certificate,2 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/6d35926a-31db-41b3-9f5d-c43767ad2bab-8cc3e398f672.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
348,78,1,Human Resources Advanced Diploma دبلومه متقدمه في الموارد البشرية,human-resources-advanced-diploma-,professional_certificate,5 courses - 5 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/45d9bd4e-2fea-4b0a-ba7e-c07025f8907d-9107b095c166.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
349,134,1,Dento-Maxillofacial Radiology in Dental Medicine,dentomaxillofacial-radiology-in-dental-medicine,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/c62890a6-7a04-4c89-83af-2267da893848-c765a282c913.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
350,73,1,Global Sustainability Governance,global-sustainability-governance,professional_certificate,3 courses - 6 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/5b39118a-c86c-4eff-b079-1cd62ecb7d2b-80b2fe97c323.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
351,120,1,Digital Marketing and Customer Engagement,digital-marketing-and-customer-engagement,professional_certificate,2 courses - 8 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/60978a0a-da10-4430-9ff3-a5ad67b1b499-37da91bb777c.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
352,34,1,Quantum 201: Quantum Computing & Quantum Internet,quantum-201-quantum-computing-quantum-internet,professional_certificate,2 courses - 8 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/3f8c8e16-64da-424b-b3be-9d3cab64a8f2-bd801aa3dcb5.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
353,152,1,Python de la A a la Z: desde programación hasta gestión de datos,python-de-la-a-a-la-z-desde-programacin-hasta-gestin-de-datos,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/aaa071d4-dfc7-4bc8-9030-097164b72ab3-60e9c7c7a86f.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
354,120,1,Essential quantitative business skills,essential-quantitative-business-skills,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/8108acb8-930f-41d9-aa2b-a5ff607d9bcc-7572bc14706f.jpeg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
355,149,1,Fundamentos de investigación en ciencias de la salud,fundamentos-de-investigacin-en-ciencias-de-la-salud,micromasters,5 courses - 7 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/46e80c69-7bcb-4db4-974d-c49a4b678581-0ed2bd3c646a.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
356,152,1,Inteligencia Artificial y Robótica,inteligencia-artificial-y-robtica,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/cf792933-575c-4f65-bc2f-c3e344f5fec0-db2803faaec4.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
357,154,1,Bases matemáticas para estudiar ingeniería,bases-matemticas-para-estudiar-ingeniera,professional_certificate,4 courses - 5 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/ae0542d7-c062-4fb4-a8ea-b278a2272081-4405740e6003.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
358,152,1,Marketing Digital y Estrategias Digitales Empresariales,marketing-digital-y-estrategias-digitales-empresariales,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/89d6d820-4f56-48c4-a987-d6cc06283c1a-74d35805804b.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
359,152,1,Medical Spanish: Communication in Healthcare Contexts,medical-spanish-communication-in-healthcare-contexts,professional_certificate,3 courses - 5 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/6bee8fd3-d645-4a15-b603-a964885a73c5-43dcff634f8e.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
360,149,1,Finanzas,finanzas,micromasters,4 courses - 5 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/7abf2379-053c-4d2a-9fd6-67e77940b4c3-7b39da98f560.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
361,141,1,Teaching 21st Century Skills in College Courses,teaching-21st-century-skills-in-college-courses,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/3d38aaee-39c3-412c-b91d-6234d19d5e24-9ba74f1045cc.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
362,177,1,Rotman Blockchain and Decentralized Finance,rotman-blockchain-and-decentralized-finance,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/4024fa8f-5409-4aba-85d3-ea51ac52759b-ceb9c09faca6.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
363,35,1,Strategic Leadership and Communication,strategic-leadership-and-communication,micromasters,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/4d0c20db-c2f2-4a67-9819-e0c785add482-d79fb0670c8b.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
364,141,1,Actuarial Science: Financial Math and Probability,actuarial-science-financial-math-and-probability,professional_certificate,4 courses - 9 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/6ce5aa49-9179-4d85-ace5-0c14e7ae51f8-94b6912b59c4.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
365,88,1,Portfolio Management,portfolio-management,professional_certificate,6 courses - 7 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/4df9e87e-5027-4a41-a7aa-49529039eeb0-9378fb97af20.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
366,34,1,AI Skills: Basic and Advanced Techniques in Machine Learning,ai-skills-basic-and-advanced-techniques-in-machine-learning,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/825d1158-6339-4061-bb1c-c947520fd2b3-d20929dffc99.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
367,158,1,Mental Health in Social Work,mental-health-in-social-work,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/1e30b539-962c-4de2-a3ef-b401fba49e91-ea59fa8f56f5.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
368,169,1,Principles of Cybersecurity,principles-of-cybersecurity,micromasters,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/1c6f7157-3148-4359-b6f2-6c2e4f527151-5823c786e072.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
369,149,1,Habilidades de comunicación para abogados,habilidades-de-comunicacin-para-abogados,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/7f37439d-2f4b-4680-bca4-b602083e13b5-5884b43d4129.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
370,122,1,Viruses & How to Beat Them: From Cells to Pandemics,viruses-how-to-beat-them-from-cells-to-pandemics,professional_certificate,2 courses - 7 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/7e5414be-0166-4951-8ef0-21af359e04c5-1bf022bf0986.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
371,13,1,Grabación y producción musical,grabacin-y-produccin-musical,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/1cd85061-fdf3-47b4-b9af-7d3016af710f-27db2713c2a4.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
372,152,1,Python aplicado a la Ciencia de Datos,python-aplicado-a-la-ciencia-de-datos,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/225e0f8d-0c1c-4307-8e72-aa4cb2ccece9-48ce5cced01e.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
373,158,1,Social Work: Perspectives on Trauma and Wellness,social-work-perspectives-on-trauma-and-wellness,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/cd8db7da-054a-4cfd-8978-4329dde56475-7d8598c8026a.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
374,136,1,Project Risk Management: Effective Decision Making Strategies,project-risk-management-effective-decision-making-strategies,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/49791ddd-548d-49bd-ae80-03606f01a766-be30e9405fe1.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
375,154,1,IT Fundamentals for Business Professionals,it-fundamentals-for-business-professionals,professional_certificate,5 courses - 5 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/25987501-fe7f-4186-b689-00a1cad44fa5-d50e760d5c20.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
376,152,1,Inteligencia Artificial aplicada a los negocios,inteligencia-artificial-aplicada-a-los-negocios,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/6cadc23a-e2f5-4a89-bb9c-7ce90d4f9554-891351386061.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
377,154,1,Fundamentos de Física para ingeniería,fundamentos-de-fsica-para-ingeniera,professional_certificate,3 courses - 5 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/2efa35e9-ea47-4c2a-ba23-66b6f0383668-d083c3495b24.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
378,148,1,Edición de vídeo y postproducción con DaVinci Resolve,edicin-de-vdeo-y-postproduccin-con-davinci-resolve,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/4740a620-751e-43aa-80f0-c786612764d7-6fffca9b3809.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
379,24,1,Women Have Always Worked,women-have-always-worked,professional_certificate,4 courses - 11 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/121a5204-f4a7-4410-924a-aa41f8a55826-7b671214c191.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
380,149,1,Técnicas de debate y argumentación,tcnicas-de-debate-y-argumentacin,professional_certificate,2 courses - 8 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/1a33b0ce-015a-4326-b0f3-fa7243cd0cb7-3a9e60150d32.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
381,154,1,Gestión de proyectos y metodología ágil,gestin-de-proyectos-y-metodologa-gil,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/ee55150d-d631-49c6-b4e1-35dcf37b8427-cc557b1a8a82.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
382,162,1,Strategic Negotiations,strategic-negotiations,professional_certificate,2 courses - 8 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/5436253b-ce02-46a2-ad9e-ed0f41875606-48c50308f93e.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
383,87,1,AI Engineer,ai-engineer,professional_certificate,3 courses - 6 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/83fe0333-ed4e-4339-967c-7e41600e543c-68a227561b03.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
384,169,1,Data Science and Visualization,data-science-and-visualization,micromasters,4 courses - 5 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/f20f5258-9663-4b32-9bb3-d9d81c21e26f-561a4e5740b5.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
385,141,1,"Business: Data, Insights and Analytics",business-data-insights-and-analytics,micromasters,3 courses - 6 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/b411325b-06ad-4699-862e-004570cfe212-9803b9cd3853.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
386,118,1,AI in Higher Education,ai-in-higher-education,professional_certificate,4 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/41127cd2-3b87-4d8d-b89c-fd482f98c9e4-aafa7647b901.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
387,177,1,Rotman Leading Strategic Change,rotman-leading-strategic-change,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/66d1ed37-05c4-4ceb-9739-99e5e4df2fa0-db1b7a5a45bc.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
388,107,1,Data Science Program,data-science-program,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/27d89d2b-6622-49ee-8ade-991444c53a2e-12d97b751ebc.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
389,34,1,"Climate-Neutral World: Theory, Applications and Taking Action",climateneutral-world-theory-applications-and-taking-action,professional_certificate,4 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/05173cb8-03e9-4561-9914-b7234a50b3cc-4a111cb14010.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
390,120,1,Innovación y emprendimiento,innovacin-y-emprendimiento,micromasters,6 courses - 7 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/6471c8dd-a91c-42ce-a5b3-1d922d1948fc-d1e8a33de758.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
391,19,1,Battery Electric Vehicles and Hybrid Vehicles,battery-electric-vehicles-and-hybrid-vehicles,professional_certificate,2 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/89e28672-f615-49e2-aa65-6cc3eb6f2ea7-86beac8abd08.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
392,179,1,Food Security and Sustainability,food-security-and-sustainability,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/f4263c1b-4ad8-4842-b006-7cb19b4182b2-715f6667e9ca.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
393,120,1,Transformación Digital para el Minorista,transformacin-digital-para-el-minorista,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/d7d4f149-1e38-4604-b315-cd59fbdde65d-5bb9334faafa.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
394,80,1,Intermediate Mandarin Essentials,intermediate-mandarin-essentials,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/ce80a02e-a5a0-44cd-8326-6d8c9fdda3eb-1c57cf5c56e7.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
395,1,1,Leadership and Team Management Effectiveness,leadership-and-team-management-effectiveness,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/9a0093ad-1bd8-4316-ab9c-753a58932d27-94978ece3a58.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
396,179,1,Animal Breeding and Genetics,animal-breeding-and-genetics,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/ad46bb0e-3659-496a-b225-f7608c2e737d-de61b0306e39.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
397,134,1,FinTech Technologies I,fintech-technologies-i,professional_certificate,3 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/c7de6403-02a3-4480-aaa1-d267fe8354c1-02e27c5a3e72.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
398,95,1,"Herramientas de presentación: Power Point, Photoshop e Illustrator",herramientas-de-presentacin-power-point-photoshop-e-illustrator,professional_certificate,3 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/6b1c3708-1b1f-4889-9314-978465e61d75-35ccac7dad14.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
399,127,1,English for Doing Business in Asia,english-for-doing-business-in-asia,professional_certificate,2 courses - 4 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/4ba65623-8afb-4383-92f8-7b7d8774c364-dba6f0606411.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
400,95,1,Gerencia de ventas: desarrollo de habilidades comerciales,gerencia-de-ventas-desarrollo-de-habilidades-comerciales,professional_certificate,2 courses - 8 weeks to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/c7cf6607-0bc9-49e8-8c75-0f1d6f8b6fcc-ba3468355f55.jpg",1,2026-05-15 09:00:00,2026-05-15 09:00:00
401,154,1,Hábitos alimentarios sostenibles y nutrición,hbitos-alimentarios-sostenibles-y-nutricin,professional_certificate,2 courses - 3 months to complete,0,"https://prod-discovery.edx-cdn.org/cdn-cgi/image/width=auto,height=auto,quality=75,format=webp/media/programs/card_images/4920cf9e-d0b6-4478-b2d8-03b3866de492-d67d1fa3546e.png",1,2026-05-15 09:00:00,2026-05-15 09:00:00
