course_id,title,org,course_url,start,end,pacing,language,effort,short_desc,overview,total_bab,total_sub_bab,total_unit,total_video,total_problem,total_html,curriculum_json,syllabus_fallback
course-v1:ACCA+FA2.X+1T2020,Intermediate Bookkeeping,ACCA,https://www.edx.org/course/course-v1:ACCA+FA2.X+1T2020,2020-08-31T08:00:00Z,2021-08-27T16:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FA2.x+2019DL,Intermediate Bookkeeping,ACCA,https://www.edx.org/course/course-v1:ACCA+FA2.x+2019DL,2017-08-07T10:00:00Z,2019-09-24T10:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FA2.X+FA21T2021,Intermediate Bookkeeping,ACCA,https://www.edx.org/course/course-v1:ACCA+FA2.X+FA21T2021,2021-08-31T16:00:00Z,2022-08-26T16:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FA2.X+FA21T2022,Intermediate Bookkeeping,ACCA,https://www.edx.org/course/course-v1:ACCA+FA2.X+FA21T2022,2022-08-29T08:00:00Z,2023-08-25T15:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FA2.X+FA21T2023,Intermediate Bookkeeping,ACCA,https://www.edx.org/course/course-v1:ACCA+FA2.X+FA21T2023,2023-08-28T08:00:00Z,2024-08-30T15:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FA2.X+FA21T2024,Intermediate Bookkeeping,ACCA,https://www.edx.org/course/course-v1:ACCA+FA2.X+FA21T2024,2024-08-26T08:00:00Z,2025-08-29T15:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FA2.X+FA21T2025,Intermediate Bookkeeping,ACCA,https://www.edx.org/course/course-v1:ACCA+FA2.X+FA21T2025,2025-08-25T08:00:00Z,2026-08-28T15:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+1T2016,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+1T2016,2016-01-11T09:00:00Z,2017-03-18T10:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+1T2017,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+1T2017,2017-01-06T10:00:00Z,2017-03-26T10:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+1T2018,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+1T2018,2018-01-05T10:00:00Z,2018-03-25T22:30:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+1T2018a,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+1T2018a,2018-04-09T09:00:00Z,2018-06-17T00:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+1T2018b,DELETE Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+1T2018b,2018-04-09T09:00:00Z,2018-06-17T00:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+1T2019,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+1T2019,2019-01-14T09:00:00Z,2019-03-31T00:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+1T2020,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+1T2020,2020-01-10T10:00:00Z,2020-03-27T00:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+2019DL,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+2019DL,2019-04-05T09:00:00Z,2019-06-21T00:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+2T2016,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+2T2016,2016-04-01T10:00:00Z,2017-06-10T10:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+2T2017,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+2T2017,2017-03-31T09:00:00Z,2017-06-11T09:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+2T2018,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+2T2018,2018-04-06T09:00:00Z,2018-06-17T23:30:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+2T2019,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+2T2019,2019-04-05T09:00:00Z,2019-06-21T00:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+3T2015,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+3T2015,2015-10-12T09:00:00Z,2016-12-18T10:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+3T2016,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+3T2016,2016-07-01T09:00:00Z,2016-09-19T10:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+3T2017,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+3T2017,2017-06-30T09:00:00Z,2017-09-17T22:30:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+3T2018,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+3T2018,2018-07-06T09:00:00Z,2018-09-23T00:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+3T2019,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+3T2019,2019-07-05T09:00:00Z,2019-09-21T00:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+4T2016,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+4T2016,2016-09-30T09:00:00Z,2016-12-18T10:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+4T2017,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+4T2017,2017-09-29T09:00:00Z,2017-12-17T22:30:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+4T2018,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+4T2018,2018-10-08T09:00:00Z,2018-12-21T00:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FAB-F1.x+4T2019,Accountant in Business,ACCA,https://www.edx.org/course/course-v1:ACCA+FAB-F1.x+4T2019,2019-10-04T09:00:00Z,2019-12-21T00:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FBT-BT-AB+1T2021,Business and Technology,ACCA,https://www.edx.org/course/course-v1:ACCA+FBT-BT-AB+1T2021,2020-08-31T08:00:00Z,2021-08-27T16:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FBT-BT-AB+1T2022,Business and Technology,ACCA,https://www.edx.org/course/course-v1:ACCA+FBT-BT-AB+1T2022,2021-08-31T16:00:00Z,2022-08-26T11:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FBT-BT-AB+FBT1T2022,Business and Technology,ACCA,https://www.edx.org/course/course-v1:ACCA+FBT-BT-AB+FBT1T2022,2022-08-29T08:00:00Z,2023-08-25T15:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FBT-BT-AB+FBT1T2023,Business and Technology,ACCA,https://www.edx.org/course/course-v1:ACCA+FBT-BT-AB+FBT1T2023,2023-08-28T08:00:00Z,2024-08-30T15:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FBT-BT-AB+FBT1T2024,Business and Technology,ACCA,https://www.edx.org/course/course-v1:ACCA+FBT-BT-AB+FBT1T2024,2024-08-26T08:00:00Z,2025-08-29T15:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FBT-BT-AB+FBT1T2025,Business and Technology,ACCA,https://www.edx.org/course/course-v1:ACCA+FBT-BT-AB+FBT1T2025,2025-08-25T08:00:00Z,2026-08-28T15:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FBT-BT-AB+SPAPR-2020,Business and Technology,ACCA,https://www.edx.org/course/course-v1:ACCA+FBT-BT-AB+SPAPR-2020,2020-04-08T09:00:00Z,2020-10-31T00:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FFA-F3.x+1T2016,Financial Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+FFA-F3.x+1T2016,2016-01-11T09:00:00Z,2017-03-18T10:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FFA-F3.x+1T2017,Financial Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+FFA-F3.x+1T2017,2017-01-06T10:00:00Z,2017-03-26T10:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FFA-F3.x+1T2018,Financial Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+FFA-F3.x+1T2018,2018-01-05T10:00:00Z,2018-03-25T22:30:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FFA-F3.x+1T2018a,DELETE Financial Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+FFA-F3.x+1T2018a,2018-04-09T09:00:00Z,2018-06-17T00:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FFA-F3.x+1T2019,Financial Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+FFA-F3.x+1T2019,2019-01-14T09:00:00Z,2019-03-31T00:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FFA-F3.x+1T2020,Financial Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+FFA-F3.x+1T2020,2020-01-10T10:00:00Z,2020-03-27T00:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FFA-F3.x+1T2021,Financial Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+FFA-F3.x+1T2021,2020-08-31T08:00:00Z,2021-08-27T16:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FFA-F3.x+1T2022,Financial Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+FFA-F3.x+1T2022,2021-08-31T16:00:00Z,2022-08-25T16:00:00Z,self,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
course-v1:ACCA+FFA-F3.x+2019DL,Financial Accounting,ACCA,https://www.edx.org/course/course-v1:ACCA+FFA-F3.x+2019DL,2019-04-05T09:00:00Z,2019-06-21T00:00:00Z,instructor,,,,"About This Course Include your long course description here. The long course description should contain 150-400 words. This is paragraph 2 of the long course description. Add more paragraphs as needed. Make sure to enclose them in paragraph tags. Requirements Add information about the skills and knowledge students need to take this course. Course Staff Staff Member #1 Biography of instructor/staff member #1 Staff Member #2 Biography of instructor/staff member #2 Frequently Asked Questions Do I need to buy a textbook? No, a free online version of Chemistry: Principles, Patterns, and Application",0,0,0,0,0,0,[],
